instance,J,T,C,solver,status,objective,schedule
instances/MTSP/Laporte/Tabela4/L24-6.txt,9,25,20,org.minizinc.mip.cplex,satisfied,8,"[5, 4, 6, 8, 2, 1, 9, 3, 7]"
instances/MTSP/Laporte/Tabela4/L24-7.txt,9,25,20,org.minizinc.mip.cplex,optimal,7,"[4, 8, 6, 9, 3, 1, 2, 7, 5]"
instances/MTSP/Laporte/Tabela4/L24-8.txt,9,25,20,org.minizinc.mip.cplex,optimal,6,"[9, 7, 1, 5, 6, 4, 2, 3, 8]"
instances/MTSP/Laporte/Tabela4/L24-9.txt,9,25,20,org.minizinc.mip.cplex,satisfied,7,"[1, 8, 4, 5, 6, 2, 7, 3, 9]"
instances/MTSP/Laporte/Tabela4/L25-1.txt,9,25,20,org.minizinc.mip.cplex,optimal,13,"[6, 4, 3, 8, 5, 7, 9, 2, 1]"
instances/MTSP/Laporte/Tabela4/L25-10.txt,9,25,20,org.minizinc.mip.cplex,optimal,12,"[5, 7, 6, 1, 4, 2, 3, 9, 8]"
instances/MTSP/Laporte/Tabela4/L25-2.txt,9,25,20,org.minizinc.mip.cplex,optimal,12,"[6, 1, 7, 3, 2, 9, 8, 4, 5]"
instances/MTSP/Laporte/Tabela4/L25-3.txt,9,25,20,org.minizinc.mip.cplex,optimal,8,"[4, 1, 6, 3, 9, 2, 7, 5, 8]"
instances/MTSP/Laporte/Tabela4/L25-4.txt,9,25,20,org.minizinc.mip.cplex,optimal,10,"[7, 4, 2, 1, 9, 8, 3, 5, 6]"
instances/MTSP/Laporte/Tabela4/L25-5.txt,9,25,20,org.minizinc.mip.cplex,optimal,12,"[4, 7, 2, 8, 1, 3, 5, 6, 9]"
instances/MTSP/Laporte/Tabela4/L25-6.txt,9,25,20,org.minizinc.mip.cplex,optimal,17,"[8, 2, 6, 9, 5, 4, 7, 1, 3]"
instances/MTSP/Laporte/Tabela4/L25-7.txt,9,25,20,org.minizinc.mip.cplex,optimal,10,"[5, 3, 2, 6, 8, 1, 7, 4, 9]"
instances/MTSP/Laporte/Tabela4/L25-8.txt,9,25,20,org.minizinc.mip.cplex,optimal,14,"[4, 1, 5, 2, 7, 8, 9, 6, 3]"
instances/MTSP/Laporte/Tabela4/L25-9.txt,9,25,20,org.minizinc.mip.cplex,optimal,10,"[8, 1, 4, 2, 5, 3, 6, 7, 9]"
instances/MTSP/Laporte/Tabela4/L26-1.txt,9,25,20,org.minizinc.mip.cplex,optimal,17,"[5, 9, 8, 1, 2, 7, 4, 6, 3]"
instances/MTSP/Laporte/Tabela4/L26-10.txt,9,25,20,org.minizinc.mip.cplex,optimal,16,"[1, 7, 9, 2, 5, 3, 8, 6, 4]"
instances/MTSP/Laporte/Tabela4/L26-2.txt,9,25,20,org.minizinc.mip.cplex,optimal,15,"[3, 4, 9, 2, 7, 6, 8, 1, 5]"
instances/MTSP/Laporte/Tabela4/L26-3.txt,9,25,20,org.minizinc.mip.cplex,optimal,12,"[1, 9, 8, 5, 6, 3, 2, 4, 7]"
instances/MTSP/Laporte/Tabela4/L26-4.txt,9,25,20,org.minizinc.mip.cplex,optimal,12,"[8, 9, 3, 4, 5, 7, 2, 1, 6]"
instances/MTSP/Laporte/Tabela4/L26-5.txt,9,25,20,org.minizinc.mip.cplex,optimal,12,"[1, 5, 3, 6, 9, 8, 4, 7, 2]"
instances/MTSP/Laporte/Tabela4/L26-6.txt,9,25,20,org.minizinc.mip.cplex,optimal,13,"[4, 3, 8, 9, 2, 1, 5, 7, 6]"
instances/MTSP/Laporte/Tabela4/L26-7.txt,9,25,20,org.minizinc.mip.cplex,optimal,14,"[1, 7, 9, 8, 4, 6, 3, 5, 2]"
instances/MTSP/Laporte/Tabela4/L26-8.txt,9,25,20,org.minizinc.mip.cplex,optimal,15,"[6, 5, 1, 4, 7, 3, 9, 8, 2]"
instances/MTSP/Laporte/Tabela4/L26-9.txt,9,25,20,org.minizinc.mip.cplex,optimal,12,"[9, 1, 7, 8, 4, 6, 3, 5, 2]"
instances/MTSP/Laporte/Tabela4/L27-1.txt,9,20,5,org.minizinc.mip.cplex,optimal,16,"[7, 1, 8, 2, 6, 3, 4, 9, 5]"
instances/MTSP/Laporte/Tabela4/L27-10.txt,9,20,5,org.minizinc.mip.cplex,optimal,17,"[5, 4, 1, 2, 6, 3, 9, 7, 8]"
instances/MTSP/Laporte/Tabela4/L27-2.txt,9,20,5,org.minizinc.mip.cplex,optimal,16,"[4, 8, 3, 9, 1, 5, 2, 6, 7]"
instances/MTSP/Laporte/Tabela4/L27-3.txt,9,20,5,org.minizinc.mip.cplex,optimal,17,"[2, 8, 5, 1, 6, 3, 4, 9, 7]"
instances/MTSP/Laporte/Tabela4/L27-4.txt,9,20,5,org.minizinc.mip.cplex,optimal,22,"[2, 9, 6, 8, 7, 3, 4, 1, 5]"
instances/MTSP/Laporte/Tabela4/L27-5.txt,9,20,5,org.minizinc.mip.cplex,optimal,19,"[4, 9, 3, 8, 6, 1, 2, 7, 5]"
instances/MTSP/Laporte/Tabela4/L27-6.txt,9,20,5,org.minizinc.mip.cplex,optimal,16,"[1, 6, 9, 7, 5, 8, 4, 2, 3]"
instances/MTSP/Laporte/Tabela4/L27-7.txt,9,20,5,org.minizinc.mip.cplex,optimal,18,"[5, 2, 4, 6, 7, 3, 9, 1, 8]"
instances/MTSP/Laporte/Tabela4/L27-8.txt,9,20,5,org.minizinc.mip.cplex,optimal,16,"[7, 2, 1, 5, 3, 8, 9, 6, 4]"
instances/MTSP/Laporte/Tabela4/L27-9.txt,9,20,5,org.minizinc.mip.cplex,optimal,17,"[8, 5, 1, 7, 6, 2, 9, 3, 4]"
instances/MTSP/Laporte/Tabela4/L28-1.txt,9,20,10,org.minizinc.mip.cplex,satisfied,10,"[3, 1, 7, 4, 2, 6, 9, 8, 5]"
instances/MTSP/Laporte/Tabela4/L28-10.txt,9,20,10,org.minizinc.mip.cplex,satisfied,10,"[6, 8, 2, 7, 5, 4, 3, 1, 9]"
instances/MTSP/Laporte/Tabela4/L28-2.txt,9,20,10,org.minizinc.mip.cplex,satisfied,10,"[9, 5, 2, 1, 3, 8, 4, 7, 6]"
instances/MTSP/Laporte/Tabela4/L28-3.txt,9,20,10,org.minizinc.mip.cplex,satisfied,10,"[5, 8, 2, 4, 6, 1, 7, 9, 3]"
instances/MTSP/Laporte/Tabela4/L28-4.txt,9,20,10,org.minizinc.mip.cplex,satisfied,10,"[1, 6, 9, 8, 5, 2, 4, 3, 7]"
instances/MTSP/Laporte/Tabela4/L28-5.txt,9,20,10,org.minizinc.mip.cplex,satisfied,10,"[6, 8, 9, 2, 5, 1, 4, 3, 7]"
instances/MTSP/Laporte/Tabela4/L28-6.txt,9,20,10,org.minizinc.mip.cplex,satisfied,10,"[3, 7, 1, 2, 5, 9, 6, 8, 4]"
instances/MTSP/Laporte/Tabela4/L28-7.txt,9,20,10,org.minizinc.mip.cplex,satisfied,10,"[7, 4, 6, 8, 1, 3, 5, 9, 2]"
instances/MTSP/Laporte/Tabela4/L28-8.txt,9,20,10,org.minizinc.mip.cplex,satisfied,10,"[4, 2, 3, 9, 7, 5, 6, 1, 8]"
instances/MTSP/Laporte/Tabela4/L28-9.txt,9,20,10,org.minizinc.mip.cplex,satisfied,10,"[8, 7, 3, 1, 2, 4, 5, 6, 9]"
instances/MTSP/Laporte/Tabela4/L29-1.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[2, 7, 5, 8, 4, 3, 9, 6, 1]"
instances/MTSP/Laporte/Tabela4/L29-10.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[5, 8, 6, 9, 4, 2, 3, 7, 1]"
instances/MTSP/Laporte/Tabela4/L29-2.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[2, 4, 3, 8, 1, 5, 6, 7, 9]"
instances/MTSP/Laporte/Tabela4/L29-3.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[1, 4, 9, 8, 7, 6, 5, 3, 2]"
instances/MTSP/Laporte/Tabela4/L29-4.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[9, 3, 5, 7, 4, 8, 6, 2, 1]"
instances/MTSP/Laporte/Tabela4/L29-5.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[5, 9, 2, 6, 4, 8, 7, 1, 3]"
instances/MTSP/Laporte/Tabela4/L29-6.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[6, 3, 7, 1, 2, 5, 8, 4, 9]"
instances/MTSP/Laporte/Tabela4/L29-7.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[2, 7, 5, 1, 4, 9, 6, 8, 3]"
instances/MTSP/Laporte/Tabela4/L29-8.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[3, 2, 7, 5, 8, 1, 4, 6, 9]"
instances/MTSP/Laporte/Tabela4/L29-9.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[9, 8, 6, 2, 5, 4, 1, 7, 3]"
instances/MTSP/Laporte/Tabela4/L3-1.txt,9,15,10,org.minizinc.mip.cplex,optimal,5,"[5, 9, 4, 6, 8, 1, 7, 3, 2]"
instances/MTSP/Laporte/Tabela4/L3-10.txt,9,15,10,org.minizinc.mip.cplex,optimal,7,"[5, 2, 6, 8, 4, 3, 1, 9, 7]"
instances/MTSP/Laporte/Tabela4/L3-2.txt,9,15,10,org.minizinc.mip.cplex,optimal,11,"[1, 9, 2, 6, 8, 3, 7, 5, 4]"
instances/MTSP/Laporte/Tabela4/L3-3.txt,9,15,10,org.minizinc.mip.cplex,optimal,5,"[2, 3, 6, 5, 4, 9, 7, 1, 8]"
instances/MTSP/Laporte/Tabela4/L3-4.txt,9,15,10,org.minizinc.mip.cplex,optimal,6,"[3, 9, 2, 8, 7, 1, 4, 6, 5]"
instances/MTSP/Laporte/Tabela4/L3-5.txt,9,15,10,org.minizinc.mip.cplex,optimal,5,"[4, 6, 8, 1, 3, 9, 5, 7, 2]"
instances/MTSP/Laporte/Tabela4/L3-6.txt,9,15,10,org.minizinc.mip.cplex,optimal,8,"[5, 9, 8, 6, 4, 3, 1, 2, 7]"
instances/MTSP/Laporte/Tabela4/L3-7.txt,9,15,10,org.minizinc.mip.cplex,optimal,8,"[8, 2, 9, 5, 3, 4, 7, 1, 6]"
instances/MTSP/Laporte/Tabela4/L3-8.txt,9,15,10,org.minizinc.mip.cplex,optimal,14,"[3, 7, 9, 2, 1, 5, 6, 4, 8]"
instances/MTSP/Laporte/Tabela4/L3-9.txt,9,15,10,org.minizinc.mip.cplex,optimal,5,"[9, 6, 7, 5, 2, 8, 1, 4, 3]"
instances/MTSP/Laporte/Tabela4/L30-1.txt,9,25,5,org.minizinc.mip.cplex,satisfied,20,"[9, 2, 1, 8, 5, 6, 4, 7, 3]"
instances/MTSP/Laporte/Tabela4/L30-10.txt,9,25,5,org.minizinc.mip.cplex,optimal,20,"[1, 5, 8, 2, 9, 6, 4, 7, 3]"
instances/MTSP/Laporte/Tabela4/L30-2.txt,9,25,5,org.minizinc.mip.cplex,optimal,20,"[4, 7, 1, 9, 8, 3, 2, 6, 5]"
instances/MTSP/Laporte/Tabela4/L30-3.txt,9,25,5,org.minizinc.mip.cplex,satisfied,20,"[1, 3, 5, 7, 4, 2, 6, 8, 9]"
instances/MTSP/Laporte/Tabela4/L30-4.txt,9,25,5,org.minizinc.mip.cplex,optimal,22,"[3, 6, 1, 8, 4, 5, 2, 9, 7]"
instances/MTSP/Laporte/Tabela4/L30-5.txt,9,25,5,org.minizinc.mip.cplex,optimal,20,"[3, 7, 8, 5, 2, 1, 6, 9, 4]"
instances/MTSP/Laporte/Tabela4/L30-6.txt,9,25,5,org.minizinc.mip.cplex,satisfied,21,"[6, 4, 9, 5, 2, 8, 3, 1, 7]"
instances/MTSP/Laporte/Tabela4/L30-7.txt,9,25,5,org.minizinc.mip.cplex,optimal,21,"[1, 5, 7, 6, 2, 4, 9, 8, 3]"
instances/MTSP/Laporte/Tabela4/L30-8.txt,9,25,5,org.minizinc.mip.cplex,optimal,20,"[5, 3, 8, 1, 7, 2, 6, 9, 4]"
instances/MTSP/Laporte/Tabela4/L30-9.txt,9,25,5,org.minizinc.mip.cplex,optimal,20,"[8, 5, 9, 3, 1, 2, 6, 4, 7]"
instances/MTSP/Laporte/Tabela4/L31-1.txt,9,25,10,org.minizinc.mip.cplex,satisfied,15,"[3, 4, 6, 2, 9, 1, 8, 7, 5]"
instances/MTSP/Laporte/Tabela4/L31-10.txt,9,25,10,org.minizinc.mip.cplex,satisfied,15,"[9, 3, 5, 8, 4, 6, 1, 2, 7]"
instances/MTSP/Laporte/Tabela4/L31-2.txt,9,25,10,org.minizinc.mip.cplex,satisfied,15,"[5, 7, 1, 3, 9, 6, 8, 4, 2]"
instances/MTSP/Laporte/Tabela4/L31-3.txt,9,25,10,org.minizinc.mip.cplex,satisfied,15,"[1, 6, 2, 9, 5, 8, 4, 3, 7]"
instances/MTSP/Laporte/Tabela4/L31-4.txt,9,25,10,org.minizinc.mip.cplex,satisfied,15,"[7, 9, 2, 8, 6, 1, 4, 3, 5]"
instances/MTSP/Laporte/Tabela4/L31-5.txt,9,25,10,org.minizinc.mip.cplex,satisfied,15,"[7, 2, 8, 1, 9, 6, 4, 5, 3]"
instances/MTSP/Laporte/Tabela4/L31-6.txt,9,25,10,org.minizinc.mip.cplex,satisfied,15,"[4, 7, 1, 5, 3, 2, 9, 8, 6]"
instances/MTSP/Laporte/Tabela4/L31-7.txt,9,25,10,org.minizinc.mip.cplex,satisfied,15,"[6, 3, 1, 4, 9, 7, 8, 5, 2]"
instances/MTSP/Laporte/Tabela4/L31-8.txt,9,25,10,org.minizinc.mip.cplex,satisfied,15,"[8, 4, 3, 1, 5, 6, 2, 7, 9]"
instances/MTSP/Laporte/Tabela4/L31-9.txt,9,25,10,org.minizinc.mip.cplex,satisfied,15,"[3, 7, 4, 8, 9, 5, 2, 1, 6]"
instances/MTSP/Laporte/Tabela4/L32-1.txt,9,25,15,org.minizinc.mip.cplex,satisfied,10,"[7, 4, 1, 2, 6, 3, 8, 5, 9]"
instances/MTSP/Laporte/Tabela4/L32-10.txt,9,25,15,org.minizinc.mip.cplex,satisfied,10,"[3, 5, 7, 8, 2, 4, 6, 1, 9]"
instances/MTSP/Laporte/Tabela4/L32-2.txt,9,25,15,org.minizinc.mip.cplex,satisfied,10,"[1, 8, 7, 9, 2, 6, 5, 4, 3]"
instances/MTSP/Laporte/Tabela4/L32-3.txt,9,25,15,org.minizinc.mip.cplex,satisfied,10,"[2, 5, 9, 1, 3, 6, 8, 4, 7]"
instances/MTSP/Laporte/Tabela4/L32-4.txt,9,25,15,org.minizinc.mip.cplex,satisfied,10,"[3, 9, 8, 5, 7, 1, 4, 2, 6]"
instances/MTSP/Laporte/Tabela4/L32-5.txt,9,25,15,org.minizinc.mip.cplex,satisfied,10,"[9, 1, 3, 2, 6, 5, 8, 4, 7]"
instances/MTSP/Laporte/Tabela4/L32-6.txt,9,25,15,org.minizinc.mip.cplex,satisfied,10,"[1, 3, 6, 8, 5, 4, 7, 2, 9]"
instances/MTSP/Laporte/Tabela4/L32-7.txt,9,25,15,org.minizinc.mip.cplex,satisfied,10,"[9, 4, 3, 8, 5, 1, 2, 7, 6]"
instances/MTSP/Laporte/Tabela4/L32-8.txt,9,25,15,org.minizinc.mip.cplex,satisfied,10,"[9, 5, 7, 6, 1, 8, 4, 3, 2]"
instances/MTSP/Laporte/Tabela4/L32-9.txt,9,25,15,org.minizinc.mip.cplex,satisfied,10,"[6, 3, 5, 7, 9, 4, 2, 8, 1]"
instances/MTSP/Laporte/Tabela4/L33-1.txt,9,25,20,org.minizinc.mip.cplex,satisfied,5,"[1, 5, 9, 7, 3, 2, 4, 6, 8]"
instances/MTSP/Laporte/Tabela4/L33-10.txt,9,25,20,org.minizinc.mip.cplex,satisfied,5,"[2, 3, 6, 7, 5, 4, 1, 8, 9]"
instances/MTSP/Laporte/Tabela4/L33-2.txt,9,25,20,org.minizinc.mip.cplex,satisfied,5,"[9, 3, 6, 5, 4, 1, 2, 7, 8]"
instances/MTSP/Laporte/Tabela4/L33-3.txt,9,25,20,org.minizinc.mip.cplex,satisfied,5,"[8, 7, 5, 9, 2, 6, 1, 4, 3]"
instances/MTSP/Laporte/Tabela4/L33-4.txt,9,25,20,org.minizinc.mip.cplex,satisfied,5,"[5, 7, 4, 6, 3, 9, 1, 2, 8]"
instances/MTSP/Laporte/Tabela4/L33-5.txt,9,25,20,org.minizinc.mip.cplex,satisfied,5,"[7, 4, 2, 1, 3, 6, 9, 5, 8]"
instances/MTSP/Laporte/Tabela4/L33-6.txt,9,25,20,org.minizinc.mip.cplex,satisfied,5,"[1, 7, 2, 5, 4, 9, 3, 6, 8]"
instances/MTSP/Laporte/Tabela4/L33-7.txt,9,25,20,org.minizinc.mip.cplex,satisfied,5,"[3, 5, 4, 7, 1, 6, 2, 8, 9]"
instances/MTSP/Laporte/Tabela4/L33-8.txt,9,25,20,org.minizinc.mip.cplex,satisfied,5,"[3, 5, 1, 7, 9, 4, 6, 2, 8]"
instances/MTSP/Laporte/Tabela4/L33-9.txt,9,25,20,org.minizinc.mip.cplex,satisfied,5,"[6, 5, 8, 1, 7, 3, 2, 4, 9]"
instances/MTSP/Laporte/Tabela4/L4-1.txt,9,15,10,org.minizinc.mip.cplex,optimal,7,"[9, 5, 7, 8, 4, 3, 6, 1, 2]"
instances/MTSP/Laporte/Tabela4/L4-10.txt,9,15,10,org.minizinc.mip.cplex,optimal,10,"[3, 8, 5, 7, 6, 4, 2, 1, 9]"
instances/MTSP/Laporte/Tabela4/L4-2.txt,9,15,10,org.minizinc.mip.cplex,optimal,11,"[5, 1, 6, 7, 3, 2, 8, 4, 9]"
instances/MTSP/Laporte/Tabela4/L4-3.txt,9,15,10,org.minizinc.mip.cplex,optimal,9,"[5, 1, 3, 8, 9, 2, 7, 6, 4]"
instances/MTSP/Laporte/Tabela4/L4-4.txt,9,15,10,org.minizinc.mip.cplex,optimal,8,"[8, 2, 3, 9, 6, 1, 7, 4, 5]"
instances/MTSP/Laporte/Tabela4/L4-5.txt,9,15,10,org.minizinc.mip.cplex,optimal,11,"[2, 9, 6, 4, 8, 5, 1, 7, 3]"
instances/MTSP/Laporte/Tabela4/L4-6.txt,9,15,10,org.minizinc.mip.cplex,optimal,14,"[9, 3, 2, 1, 8, 7, 6, 4, 5]"
instances/MTSP/Laporte/Tabela4/L4-7.txt,9,15,10,org.minizinc.mip.cplex,optimal,8,"[5, 8, 4, 1, 2, 3, 9, 6, 7]"
instances/MTSP/Laporte/Tabela4/L4-8.txt,9,15,10,org.minizinc.mip.cplex,optimal,9,"[3, 8, 1, 5, 7, 6, 4, 9, 2]"
instances/MTSP/Laporte/Tabela4/L4-9.txt,9,15,10,org.minizinc.mip.cplex,optimal,10,"[9, 2, 8, 6, 1, 4, 5, 7, 3]"
instances/MTSP/Laporte/Tabela4/L5-1.txt,9,20,10,org.minizinc.mip.cplex,optimal,18,"[8, 3, 9, 1, 5, 4, 2, 7, 6]"
instances/MTSP/Laporte/Tabela4/L5-10.txt,9,20,10,org.minizinc.mip.cplex,optimal,12,"[3, 2, 7, 9, 6, 1, 4, 8, 5]"
instances/MTSP/Laporte/Tabela4/L5-2.txt,9,20,10,org.minizinc.mip.cplex,optimal,12,"[6, 4, 3, 5, 9, 1, 2, 7, 8]"
instances/MTSP/Laporte/Tabela4/L5-3.txt,9,20,10,org.minizinc.mip.cplex,satisfied,11,"[7, 3, 9, 6, 1, 4, 8, 2, 5]"
instances/MTSP/Laporte/Tabela4/L5-4.txt,9,20,10,org.minizinc.mip.cplex,optimal,17,"[5, 1, 4, 7, 6, 9, 8, 3, 2]"
instances/MTSP/Laporte/Tabela4/L5-5.txt,9,20,10,org.minizinc.mip.cplex,optimal,18,"[2, 5, 3, 9, 1, 7, 8, 6, 4]"
instances/MTSP/Laporte/Tabela4/L5-6.txt,9,20,10,org.minizinc.mip.cplex,optimal,12,"[8, 7, 1, 2, 3, 9, 6, 5, 4]"
instances/MTSP/Laporte/Tabela4/L5-7.txt,9,20,10,org.minizinc.mip.cplex,optimal,18,"[4, 5, 3, 7, 6, 9, 2, 8, 1]"
instances/MTSP/Laporte/Tabela4/L5-8.txt,9,20,10,org.minizinc.mip.cplex,optimal,11,"[6, 1, 7, 2, 9, 4, 5, 3, 8]"
instances/MTSP/Laporte/Tabela4/L5-9.txt,9,20,10,org.minizinc.mip.cplex,optimal,21,"[4, 1, 7, 8, 2, 5, 3, 9, 6]"
instances/MTSP/Laporte/Tabela4/L6-1.txt,9,20,10,org.minizinc.mip.cplex,optimal,20,"[4, 7, 6, 8, 1, 3, 2, 9, 5]"
instances/MTSP/Laporte/Tabela4/L6-10.txt,9,20,10,org.minizinc.mip.cplex,optimal,24,"[2, 3, 6, 4, 7, 5, 8, 9, 1]"
instances/MTSP/Laporte/Tabela4/L6-2.txt,9,20,10,org.minizinc.mip.cplex,optimal,16,"[5, 9, 1, 8, 7, 6, 2, 4, 3]"
instances/MTSP/Laporte/Tabela4/L6-3.txt,9,20,10,org.minizinc.mip.cplex,optimal,18,"[9, 5, 6, 8, 3, 1, 4, 2, 7]"
instances/MTSP/Laporte/Tabela4/L6-4.txt,9,20,10,org.minizinc.mip.cplex,optimal,19,"[5, 9, 8, 7, 6, 2, 4, 1, 3]"
instances/MTSP/Laporte/Tabela4/L6-5.txt,9,20,10,org.minizinc.mip.cplex,optimal,15,"[7, 1, 2, 9, 5, 3, 4, 8, 6]"
instances/MTSP/Laporte/Tabela4/L6-6.txt,9,20,10,org.minizinc.mip.cplex,optimal,18,"[2, 6, 9, 8, 3, 7, 1, 5, 4]"
instances/MTSP/Laporte/Tabela4/L6-7.txt,9,20,10,org.minizinc.mip.cplex,optimal,15,"[1, 7, 5, 3, 8, 9, 4, 6, 2]"
instances/MTSP/Laporte/Tabela4/L6-8.txt,9,20,10,org.minizinc.mip.cplex,optimal,14,"[1, 8, 9, 7, 4, 2, 6, 5, 3]"
instances/MTSP/Laporte/Tabela4/L6-9.txt,9,20,10,org.minizinc.mip.cplex,optimal,16,"[6, 7, 1, 9, 2, 3, 5, 8, 4]"
instances/MTSP/Laporte/Tabela4/L7-1.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[7, 5, 1, 4, 9, 3, 8, 6, 2]"
instances/MTSP/Laporte/Tabela4/L7-10.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[4, 1, 6, 7, 8, 2, 3, 9, 5]"
instances/MTSP/Laporte/Tabela4/L7-2.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[6, 3, 8, 5, 2, 1, 4, 7, 9]"
instances/MTSP/Laporte/Tabela4/L7-3.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[1, 8, 9, 7, 6, 4, 3, 5, 2]"
instances/MTSP/Laporte/Tabela4/L7-4.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[1, 2, 5, 3, 8, 7, 9, 6, 4]"
instances/MTSP/Laporte/Tabela4/L7-5.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[3, 6, 5, 2, 8, 7, 1, 9, 4]"
instances/MTSP/Laporte/Tabela4/L7-6.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[6, 1, 8, 5, 3, 2, 4, 9, 7]"
instances/MTSP/Laporte/Tabela4/L7-7.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[1, 4, 9, 2, 8, 3, 5, 7, 6]"
instances/MTSP/Laporte/Tabela4/L7-8.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[6, 9, 2, 3, 5, 1, 8, 4, 7]"
instances/MTSP/Laporte/Tabela4/L7-9.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[1, 7, 5, 6, 9, 4, 8, 2, 3]"
instances/MTSP/Laporte/Tabela4/L8-1.txt,9,20,15,org.minizinc.mip.cplex,optimal,8,"[6, 3, 8, 9, 4, 7, 1, 5, 2]"
instances/MTSP/Laporte/Tabela4/L8-10.txt,9,20,15,org.minizinc.mip.cplex,optimal,9,"[2, 8, 4, 3, 7, 1, 6, 5, 9]"
instances/MTSP/Laporte/Tabela4/L8-2.txt,9,20,15,org.minizinc.mip.cplex,optimal,8,"[6, 4, 7, 9, 2, 8, 5, 3, 1]"
instances/MTSP/Laporte/Tabela4/L8-3.txt,9,20,15,org.minizinc.mip.cplex,optimal,7,"[6, 3, 9, 2, 5, 7, 4, 1, 8]"
instances/MTSP/Laporte/Tabela4/L8-4.txt,9,20,15,org.minizinc.mip.cplex,optimal,8,"[1, 3, 4, 5, 8, 2, 9, 6, 7]"
instances/MTSP/Laporte/Tabela4/L8-5.txt,9,20,15,org.minizinc.mip.cplex,optimal,9,"[2, 1, 6, 3, 4, 9, 8, 7, 5]"
instances/MTSP/Laporte/Tabela4/L8-6.txt,9,20,15,org.minizinc.mip.cplex,optimal,9,"[6, 3, 5, 9, 1, 7, 4, 8, 2]"
instances/MTSP/Laporte/Tabela4/L8-7.txt,9,20,15,org.minizinc.mip.cplex,optimal,9,"[2, 6, 7, 3, 4, 1, 9, 8, 5]"
instances/MTSP/Laporte/Tabela4/L8-8.txt,9,20,15,org.minizinc.mip.cplex,optimal,9,"[9, 8, 3, 1, 5, 4, 6, 2, 7]"
instances/MTSP/Laporte/Tabela4/L8-9.txt,9,20,15,org.minizinc.mip.cplex,satisfied,7,"[5, 1, 6, 9, 3, 8, 2, 4, 7]"
instances/MTSP/Laporte/Tabela4/L9-1.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[4, 6, 8, 9, 5, 7, 2, 1, 3]"
instances/MTSP/Laporte/Tabela4/L9-10.txt,9,20,15,org.minizinc.mip.cplex,satisfied,6,"[3, 8, 9, 2, 4, 7, 5, 1, 6]"
instances/MTSP/Laporte/Tabela4/L9-2.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[9, 7, 8, 5, 2, 3, 1, 6, 4]"
instances/MTSP/Laporte/Tabela4/L9-3.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[1, 7, 4, 3, 9, 5, 2, 8, 6]"
instances/MTSP/Laporte/Tabela4/L9-4.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[7, 2, 6, 4, 3, 8, 5, 1, 9]"
instances/MTSP/Laporte/Tabela4/L9-5.txt,9,20,15,org.minizinc.mip.cplex,optimal,6,"[8, 9, 7, 6, 3, 1, 4, 5, 2]"
instances/MTSP/Laporte/Tabela4/L9-6.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[8, 5, 9, 4, 1, 2, 6, 7, 3]"
instances/MTSP/Laporte/Tabela4/L9-7.txt,9,20,15,org.minizinc.mip.cplex,optimal,5,"[1, 6, 5, 2, 3, 8, 7, 4, 9]"
instances/MTSP/Laporte/Tabela4/L9-8.txt,9,20,15,org.minizinc.mip.cplex,satisfied,6,"[1, 3, 4, 5, 8, 6, 7, 2, 9]"
instances/MTSP/Laporte/Tabela4/L9-9.txt,9,20,15,org.minizinc.mip.cplex,satisfied,5,"[1, 4, 7, 8, 2, 3, 5, 6, 9]"
