instance,J,T,C,solver,time_limit(msec),status,objective,schedule
instances/MTSP/Laporte/Tabela6/L11-6.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,11,"[15, 4, 14, 17, 18, 3, 6, 7, 20, 19, 10, 11, 13, 1, 12, 8, 9, 16, 5, 2]"
instances/MTSP/Laporte/Tabela6/L11-7.txt,20,25,15,org.minizinc.mip.cplex,180000,optimal,10,"[18, 13, 11, 6, 5, 10, 4, 17, 12, 15, 3, 7, 2, 14, 20, 1, 16, 9, 8, 19]"
instances/MTSP/Laporte/Tabela6/L11-8.txt,20,25,15,org.minizinc.mip.cplex,180000,optimal,10,"[20, 5, 17, 11, 6, 7, 13, 4, 3, 15, 18, 12, 14, 2, 9, 10, 8, 19, 1, 16]"
instances/MTSP/Laporte/Tabela6/L11-9.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,11,"[3, 6, 2, 18, 20, 13, 16, 14, 5, 1, 8, 12, 15, 9, 4, 19, 11, 17, 10, 7]"
instances/MTSP/Laporte/Tabela6/L12-1.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,18,"[15, 19, 13, 18, 5, 12, 3, 4, 7, 2, 20, 6, 8, 11, 14, 9, 1, 10, 17, 16]"
instances/MTSP/Laporte/Tabela6/L12-10.txt,20,25,15,org.minizinc.mip.cplex,300000,satisfied,18,"[17, 19, 6, 8, 10, 7, 12, 4, 18, 2, 20, 9, 5, 3, 13, 1, 11, 16, 15, 14]"
instances/MTSP/Laporte/Tabela6/L12-2.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,19,"[6, 7, 14, 11, 10, 5, 13, 12, 9, 18, 1, 4, 19, 3, 17, 20, 15, 8, 2, 16]"
instances/MTSP/Laporte/Tabela6/L12-3.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,18,"[3, 20, 14, 13, 7, 10, 18, 1, 19, 9, 2, 8, 16, 17, 4, 11, 5, 12, 6, 15]"
instances/MTSP/Laporte/Tabela6/L12-4.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,16,"[4, 5, 17, 6, 3, 1, 10, 12, 19, 2, 14, 11, 9, 18, 8, 7, 16, 15, 20, 13]"
instances/MTSP/Laporte/Tabela6/L12-5.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,22,"[12, 9, 3, 5, 14, 18, 16, 1, 10, 4, 20, 11, 2, 8, 7, 6, 13, 17, 19, 15]"
instances/MTSP/Laporte/Tabela6/L12-6.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,21,"[14, 4, 9, 10, 1, 6, 18, 16, 17, 15, 5, 8, 3, 7, 12, 20, 13, 2, 11, 19]"
instances/MTSP/Laporte/Tabela6/L12-7.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,18,"[2, 16, 13, 9, 3, 6, 10, 14, 5, 4, 12, 8, 17, 18, 1, 11, 15, 7, 19, 20]"
instances/MTSP/Laporte/Tabela6/L12-8.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,20,"[2, 7, 11, 8, 3, 1, 9, 19, 5, 16, 4, 6, 17, 15, 20, 12, 18, 14, 10, 13]"
instances/MTSP/Laporte/Tabela6/L12-9.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,19,"[7, 18, 17, 5, 4, 15, 13, 6, 9, 3, 11, 2, 1, 16, 8, 19, 12, 10, 14, 20]"
instances/MTSP/Laporte/Tabela6/L13-1.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,24,"[19, 8, 11, 12, 6, 9, 1, 14, 3, 5, 17, 15, 18, 20, 13, 2, 16, 10, 7, 4]"
