instance,J,T,C,solver,time_limit(msec),status,objective,sequence
instances/MTSP/Laporte/Tabela3/L24-7.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,7,"[4, 5, 2, 8, 7, 1, 3, 6]"
instances/MTSP/Laporte/Tabela3/L24-8.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,6,"[4, 1, 7, 6, 5, 2, 3, 8]"
instances/MTSP/Laporte/Tabela3/L24-9.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,7,"[7, 4, 2, 3, 6, 5, 1, 8]"
instances/MTSP/Laporte/Tabela3/L25-1.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,6,"[7, 5, 2, 1, 3, 4, 6, 8]"
instances/MTSP/Laporte/Tabela3/L25-10.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,7,"[1, 3, 8, 4, 2, 7, 6, 5]"
instances/MTSP/Laporte/Tabela3/L25-2.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,6,"[3, 4, 7, 2, 8, 6, 1, 5]"
instances/MTSP/Laporte/Tabela3/L25-3.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,6,"[2, 3, 1, 8, 7, 5, 6, 4]"
instances/MTSP/Laporte/Tabela3/L25-4.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[1, 2, 7, 8, 3, 6, 4, 5]"
instances/MTSP/Laporte/Tabela3/L25-5.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[1, 3, 7, 4, 2, 5, 6, 8]"
instances/MTSP/Laporte/Tabela3/L25-6.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,6,"[2, 1, 3, 5, 7, 8, 6, 4]"
instances/MTSP/Laporte/Tabela3/L25-7.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,7,"[3, 7, 8, 1, 4, 6, 2, 5]"
instances/MTSP/Laporte/Tabela3/L25-8.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,6,"[1, 5, 7, 2, 6, 4, 8, 3]"
instances/MTSP/Laporte/Tabela3/L25-9.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[2, 3, 7, 4, 6, 1, 5, 8]"
instances/MTSP/Laporte/Tabela3/L26-1.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,9,"[6, 1, 7, 4, 5, 2, 3, 8]"
instances/MTSP/Laporte/Tabela3/L26-10.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,11,"[5, 4, 1, 8, 6, 3, 2, 7]"
instances/MTSP/Laporte/Tabela3/L26-2.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,8,"[2, 1, 3, 8, 5, 7, 6, 4]"
instances/MTSP/Laporte/Tabela3/L26-3.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,7,"[2, 5, 1, 7, 8, 4, 3, 6]"
instances/MTSP/Laporte/Tabela3/L26-4.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,7,"[4, 6, 3, 5, 1, 2, 8, 7]"
instances/MTSP/Laporte/Tabela3/L26-5.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,7,"[1, 8, 6, 4, 2, 5, 7, 3]"
instances/MTSP/Laporte/Tabela3/L26-6.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,11,"[4, 8, 3, 5, 1, 7, 2, 6]"
instances/MTSP/Laporte/Tabela3/L26-7.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,9,"[3, 7, 8, 2, 1, 5, 6, 4]"
instances/MTSP/Laporte/Tabela3/L26-8.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,9,"[5, 8, 4, 2, 1, 3, 6, 7]"
instances/MTSP/Laporte/Tabela3/L26-9.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,10,"[5, 4, 8, 7, 1, 2, 3, 6]"
instances/MTSP/Laporte/Tabela3/L27-1.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,15,"[3, 6, 7, 2, 8, 4, 1, 5]"
instances/MTSP/Laporte/Tabela3/L27-10.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,13,"[1, 7, 2, 5, 3, 8, 6, 4]"
instances/MTSP/Laporte/Tabela3/L27-2.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,15,"[3, 4, 8, 6, 7, 2, 1, 5]"
instances/MTSP/Laporte/Tabela3/L27-3.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,12,"[2, 4, 7, 1, 5, 8, 6, 3]"
instances/MTSP/Laporte/Tabela3/L27-4.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,11,"[2, 7, 5, 4, 3, 8, 1, 6]"
instances/MTSP/Laporte/Tabela3/L27-5.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,10,"[2, 8, 7, 4, 6, 3, 1, 5]"
instances/MTSP/Laporte/Tabela3/L27-6.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,12,"[2, 1, 5, 7, 6, 4, 8, 3]"
instances/MTSP/Laporte/Tabela3/L27-7.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,12,"[1, 7, 8, 5, 3, 6, 4, 2]"
instances/MTSP/Laporte/Tabela3/L27-8.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,13,"[2, 8, 3, 7, 4, 1, 5, 6]"
instances/MTSP/Laporte/Tabela3/L27-9.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,11,"[2, 5, 6, 3, 8, 1, 4, 7]"
instances/MTSP/Laporte/Tabela3/L28-1.txt,8,25,5,org.minizinc.mip.cplex,600000,optimal,20,"[3, 2, 7, 1, 5, 4, 8, 6]"
instances/MTSP/Laporte/Tabela3/L28-10.txt,8,25,5,org.minizinc.mip.cplex,600000,optimal,20,"[1, 8, 2, 7, 4, 3, 6, 5]"
instances/MTSP/Laporte/Tabela3/L28-2.txt,8,25,5,org.minizinc.mip.cplex,600000,optimal,20,"[3, 5, 2, 6, 1, 8, 4, 7]"
instances/MTSP/Laporte/Tabela3/L28-3.txt,8,25,5,org.minizinc.mip.cplex,600000,optimal,20,"[6, 7, 5, 1, 3, 2, 4, 8]"
instances/MTSP/Laporte/Tabela3/L28-4.txt,8,25,5,org.minizinc.mip.cplex,600000,optimal,22,"[1, 3, 7, 6, 5, 2, 4, 8]"
instances/MTSP/Laporte/Tabela3/L28-5.txt,8,25,5,org.minizinc.mip.cplex,600000,optimal,20,"[5, 1, 3, 4, 2, 7, 8, 6]"
instances/MTSP/Laporte/Tabela3/L28-6.txt,8,25,5,org.minizinc.mip.cplex,600000,optimal,20,"[2, 6, 7, 8, 3, 1, 5, 4]"
instances/MTSP/Laporte/Tabela3/L28-7.txt,8,25,5,org.minizinc.mip.cplex,600000,optimal,20,"[2, 5, 6, 7, 1, 4, 3, 8]"
instances/MTSP/Laporte/Tabela3/L28-8.txt,8,25,5,org.minizinc.mip.cplex,600000,optimal,20,"[1, 8, 6, 7, 4, 5, 3, 2]"
instances/MTSP/Laporte/Tabela3/L28-9.txt,8,25,5,org.minizinc.mip.cplex,600000,optimal,20,"[2, 4, 5, 1, 8, 7, 3, 6]"
instances/MTSP/Laporte/Tabela3/L29-1.txt,8,25,10,org.minizinc.mip.cplex,600000,optimal,15,"[1, 7, 2, 5, 3, 6, 8, 4]"
instances/MTSP/Laporte/Tabela3/L29-10.txt,8,25,10,org.minizinc.mip.cplex,600000,optimal,15,"[2, 5, 6, 3, 7, 8, 1, 4]"
instances/MTSP/Laporte/Tabela3/L29-2.txt,8,25,10,org.minizinc.mip.cplex,600000,optimal,15,"[1, 2, 3, 8, 7, 6, 5, 4]"
instances/MTSP/Laporte/Tabela3/L29-3.txt,8,25,10,org.minizinc.mip.cplex,600000,optimal,15,"[1, 8, 7, 6, 3, 2, 5, 4]"
instances/MTSP/Laporte/Tabela3/L29-4.txt,8,25,10,org.minizinc.mip.cplex,600000,optimal,15,"[2, 4, 6, 1, 5, 3, 7, 8]"
instances/MTSP/Laporte/Tabela3/L29-5.txt,8,25,10,org.minizinc.mip.cplex,600000,optimal,15,"[4, 5, 6, 1, 3, 8, 2, 7]"
instances/MTSP/Laporte/Tabela3/L29-6.txt,8,25,10,org.minizinc.mip.cplex,600000,optimal,15,"[3, 2, 5, 7, 4, 1, 8, 6]"
instances/MTSP/Laporte/Tabela3/L29-7.txt,8,25,10,org.minizinc.mip.cplex,600000,optimal,15,"[1, 6, 2, 3, 4, 5, 8, 7]"
instances/MTSP/Laporte/Tabela3/L29-8.txt,8,25,10,org.minizinc.mip.cplex,600000,optimal,15,"[2, 5, 8, 6, 7, 3, 1, 4]"
instances/MTSP/Laporte/Tabela3/L29-9.txt,8,25,10,org.minizinc.mip.cplex,600000,optimal,15,"[1, 8, 7, 5, 3, 6, 4, 2]"
instances/MTSP/Laporte/Tabela3/L3-1.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,7,"[3, 2, 1, 6, 8, 5, 4, 7]"
instances/MTSP/Laporte/Tabela3/L3-10.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,8,"[1, 5, 4, 7, 6, 2, 3, 8]"
instances/MTSP/Laporte/Tabela3/L3-2.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,6,"[2, 6, 1, 4, 7, 8, 5, 3]"
instances/MTSP/Laporte/Tabela3/L3-3.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,6,"[3, 8, 6, 4, 2, 5, 1, 7]"
instances/MTSP/Laporte/Tabela3/L3-4.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,6,"[6, 2, 4, 7, 3, 5, 1, 8]"
instances/MTSP/Laporte/Tabela3/L3-5.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,5,"[2, 3, 4, 1, 7, 5, 8, 6]"
instances/MTSP/Laporte/Tabela3/L3-6.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,9,"[2, 4, 6, 5, 7, 1, 8, 3]"
instances/MTSP/Laporte/Tabela3/L3-7.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,9,"[3, 4, 5, 7, 2, 6, 1, 8]"
instances/MTSP/Laporte/Tabela3/L3-8.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,6,"[7, 4, 2, 5, 6, 3, 1, 8]"
instances/MTSP/Laporte/Tabela3/L3-9.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,5,"[3, 1, 7, 2, 5, 6, 8, 4]"
instances/MTSP/Laporte/Tabela3/L30-1.txt,8,25,15,org.minizinc.mip.cplex,600000,optimal,10,"[6, 5, 4, 2, 1, 8, 3, 7]"
instances/MTSP/Laporte/Tabela3/L30-10.txt,8,25,15,org.minizinc.mip.cplex,600000,optimal,10,"[4, 1, 6, 2, 5, 8, 3, 7]"
instances/MTSP/Laporte/Tabela3/L30-2.txt,8,25,15,org.minizinc.mip.cplex,600000,optimal,10,"[2, 7, 6, 3, 4, 5, 1, 8]"
instances/MTSP/Laporte/Tabela3/L30-3.txt,8,25,15,org.minizinc.mip.cplex,600000,optimal,10,"[4, 5, 2, 8, 1, 3, 7, 6]"
instances/MTSP/Laporte/Tabela3/L30-4.txt,8,25,15,org.minizinc.mip.cplex,600000,optimal,10,"[4, 1, 2, 5, 7, 6, 3, 8]"
instances/MTSP/Laporte/Tabela3/L30-5.txt,8,25,15,org.minizinc.mip.cplex,600000,optimal,10,"[1, 3, 4, 5, 7, 2, 6, 8]"
instances/MTSP/Laporte/Tabela3/L30-6.txt,8,25,15,org.minizinc.mip.cplex,600000,optimal,10,"[1, 7, 5, 3, 4, 8, 2, 6]"
instances/MTSP/Laporte/Tabela3/L30-7.txt,8,25,15,org.minizinc.mip.cplex,600000,optimal,10,"[2, 4, 1, 7, 3, 5, 6, 8]"
instances/MTSP/Laporte/Tabela3/L30-8.txt,8,25,15,org.minizinc.mip.cplex,600000,optimal,10,"[1, 3, 6, 5, 2, 4, 8, 7]"
instances/MTSP/Laporte/Tabela3/L30-9.txt,8,25,15,org.minizinc.mip.cplex,600000,optimal,10,"[3, 8, 1, 7, 2, 4, 6, 5]"
instances/MTSP/Laporte/Tabela3/L31-1.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[5, 7, 6, 1, 4, 3, 2, 8]"
instances/MTSP/Laporte/Tabela3/L31-10.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[1, 4, 5, 3, 8, 6, 2, 7]"
instances/MTSP/Laporte/Tabela3/L31-2.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[6, 4, 2, 8, 3, 5, 1, 7]"
instances/MTSP/Laporte/Tabela3/L31-3.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[2, 3, 8, 4, 1, 5, 6, 7]"
instances/MTSP/Laporte/Tabela3/L31-4.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[2, 8, 4, 1, 6, 7, 5, 3]"
instances/MTSP/Laporte/Tabela3/L31-5.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[5, 1, 3, 7, 2, 4, 6, 8]"
instances/MTSP/Laporte/Tabela3/L31-6.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[7, 4, 6, 5, 1, 3, 2, 8]"
instances/MTSP/Laporte/Tabela3/L31-7.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[7, 2, 5, 6, 1, 3, 4, 8]"
instances/MTSP/Laporte/Tabela3/L31-8.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[3, 5, 1, 4, 2, 6, 7, 8]"
instances/MTSP/Laporte/Tabela3/L31-9.txt,8,25,20,org.minizinc.mip.cplex,600000,optimal,5,"[2, 3, 6, 7, 8, 1, 4, 5]"
instances/MTSP/Laporte/Tabela3/L32-1.txt,8,20,5,org.minizinc.mip.cplex,600000,optimal,15,"[1, 5, 8, 2, 6, 3, 4, 7]"
instances/MTSP/Laporte/Tabela3/L32-10.txt,8,20,5,org.chuffed.chuffed,600000,optimal,16,"[7, 4, 1, 2, 8, 5, 6, 3]"
instances/MTSP/Laporte/Tabela3/L32-2.txt,8,20,5,org.minizinc.mip.cplex,600000,optimal,17,"[1, 6, 8, 2, 5, 7, 4, 3]"
instances/MTSP/Laporte/Tabela3/L32-3.txt,8,20,5,org.minizinc.mip.cplex,600000,optimal,19,"[4, 1, 6, 8, 5, 3, 2, 7]"
instances/MTSP/Laporte/Tabela3/L32-4.txt,8,20,5,org.minizinc.mip.cplex,600000,optimal,15,"[2, 7, 5, 1, 6, 8, 3, 4]"
instances/MTSP/Laporte/Tabela3/L32-5.txt,8,20,5,org.minizinc.mip.cplex,3600000,optimal,16,"[3, 1, 5, 8, 4, 7, 2, 6]"
instances/MTSP/Laporte/Tabela3/L32-6.txt,8,20,5,org.minizinc.mip.cplex,600000,optimal,17,"[5, 4, 3, 6, 2, 1, 7, 8]"
instances/MTSP/Laporte/Tabela3/L32-7.txt,8,20,5,org.minizinc.mip.cplex,600000,optimal,19,"[3, 4, 6, 1, 8, 2, 7, 5]"
instances/MTSP/Laporte/Tabela3/L32-8.txt,8,20,5,org.minizinc.mip.cplex,600000,optimal,18,"[1, 8, 5, 3, 7, 2, 6, 4]"
instances/MTSP/Laporte/Tabela3/L32-9.txt,8,20,5,org.minizinc.mip.cplex,600000,optimal,16,"[2, 6, 1, 7, 8, 4, 5, 3]"
instances/MTSP/Laporte/Tabela3/L33-1.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,10,"[2, 5, 3, 8, 6, 1, 7, 4]"
instances/MTSP/Laporte/Tabela3/L33-10.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,10,"[2, 7, 5, 4, 6, 1, 3, 8]"
instances/MTSP/Laporte/Tabela3/L33-2.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,10,"[1, 4, 2, 6, 5, 8, 7, 3]"
instances/MTSP/Laporte/Tabela3/L33-3.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,10,"[4, 2, 7, 8, 1, 5, 3, 6]"
instances/MTSP/Laporte/Tabela3/L33-4.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,10,"[2, 5, 4, 7, 8, 3, 1, 6]"
instances/MTSP/Laporte/Tabela3/L33-5.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,10,"[7, 1, 4, 3, 5, 2, 6, 8]"
instances/MTSP/Laporte/Tabela3/L33-6.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,10,"[3, 1, 2, 7, 5, 6, 4, 8]"
instances/MTSP/Laporte/Tabela3/L33-7.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,10,"[5, 7, 1, 3, 4, 2, 6, 8]"
instances/MTSP/Laporte/Tabela3/L33-8.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,10,"[4, 2, 3, 6, 7, 1, 8, 5]"
instances/MTSP/Laporte/Tabela3/L33-9.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,10,"[2, 3, 5, 1, 8, 4, 6, 7]"
instances/MTSP/Laporte/Tabela3/L34-1.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[3, 1, 2, 6, 8, 7, 4, 5]"
instances/MTSP/Laporte/Tabela3/L34-10.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[2, 5, 3, 4, 7, 1, 6, 8]"
instances/MTSP/Laporte/Tabela3/L34-2.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[1, 2, 6, 3, 5, 4, 7, 8]"
instances/MTSP/Laporte/Tabela3/L34-3.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[1, 7, 3, 2, 4, 6, 8, 5]"
instances/MTSP/Laporte/Tabela3/L34-4.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[4, 1, 5, 2, 7, 8, 3, 6]"
instances/MTSP/Laporte/Tabela3/L34-5.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[7, 4, 3, 1, 2, 6, 5, 8]"
instances/MTSP/Laporte/Tabela3/L34-6.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[2, 8, 3, 7, 6, 1, 5, 4]"
instances/MTSP/Laporte/Tabela3/L34-7.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[2, 5, 7, 3, 8, 6, 1, 4]"
instances/MTSP/Laporte/Tabela3/L34-8.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[3, 2, 5, 7, 1, 8, 4, 6]"
instances/MTSP/Laporte/Tabela3/L34-9.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[2, 6, 8, 5, 3, 1, 4, 7]"
instances/MTSP/Laporte/Tabela3/L4-1.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,7,"[4, 6, 2, 3, 1, 5, 7, 8]"
instances/MTSP/Laporte/Tabela3/L4-10.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,8,"[6, 3, 4, 2, 1, 8, 5, 7]"
instances/MTSP/Laporte/Tabela3/L4-2.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,8,"[5, 1, 3, 4, 6, 2, 8, 7]"
instances/MTSP/Laporte/Tabela3/L4-3.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,8,"[5, 4, 1, 6, 3, 2, 7, 8]"
instances/MTSP/Laporte/Tabela3/L4-4.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,9,"[3, 7, 6, 2, 1, 5, 8, 4]"
instances/MTSP/Laporte/Tabela3/L4-5.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,12,"[2, 6, 4, 1, 8, 7, 3, 5]"
instances/MTSP/Laporte/Tabela3/L4-6.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,8,"[5, 7, 3, 6, 2, 1, 4, 8]"
instances/MTSP/Laporte/Tabela3/L4-7.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,8,"[2, 5, 8, 1, 3, 4, 6, 7]"
instances/MTSP/Laporte/Tabela3/L4-8.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,10,"[3, 7, 5, 4, 1, 2, 8, 6]"
instances/MTSP/Laporte/Tabela3/L4-9.txt,8,15,10,org.minizinc.mip.cplex,600000,optimal,10,"[1, 2, 4, 6, 7, 5, 8, 3]"
instances/MTSP/Laporte/Tabela3/L5-1.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,20,"[4, 1, 7, 8, 2, 5, 3, 6]"
instances/MTSP/Laporte/Tabela3/L5-10.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,15,"[1, 8, 5, 2, 7, 4, 6, 3]"
instances/MTSP/Laporte/Tabela3/L5-2.txt,8,20,10,org.minizinc.mip.cplex,3600000,optimal,11,"[2, 1, 4, 6, 5, 8, 7, 3]"
instances/MTSP/Laporte/Tabela3/L5-3.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,13,"[6, 8, 5, 4, 1, 2, 3, 7]"
instances/MTSP/Laporte/Tabela3/L5-4.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,13,"[1, 2, 5, 3, 8, 4, 6, 7]"
instances/MTSP/Laporte/Tabela3/L5-5.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,11,"[2, 8, 1, 5, 7, 3, 6, 4]"
instances/MTSP/Laporte/Tabela3/L5-6.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,16,"[2, 6, 3, 5, 8, 1, 4, 7]"
instances/MTSP/Laporte/Tabela3/L5-7.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,12,"[2, 7, 3, 1, 5, 4, 8, 6]"
instances/MTSP/Laporte/Tabela3/L5-8.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,11,"[4, 6, 8, 1, 7, 2, 3, 5]"
instances/MTSP/Laporte/Tabela3/L5-9.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,18,"[3, 2, 8, 4, 7, 1, 5, 6]"
instances/MTSP/Laporte/Tabela3/L6-1.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,19,"[5, 6, 2, 1, 3, 4, 7, 8]"
instances/MTSP/Laporte/Tabela3/L6-10.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,13,"[4, 2, 1, 3, 5, 7, 8, 6]"
instances/MTSP/Laporte/Tabela3/L6-2.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,14,"[4, 5, 3, 1, 8, 6, 2, 7]"
instances/MTSP/Laporte/Tabela3/L6-3.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,14,"[4, 6, 3, 1, 8, 5, 2, 7]"
instances/MTSP/Laporte/Tabela3/L6-4.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,16,"[3, 5, 1, 4, 2, 7, 6, 8]"
instances/MTSP/Laporte/Tabela3/L6-5.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,14,"[6, 8, 4, 5, 3, 2, 1, 7]"
instances/MTSP/Laporte/Tabela3/L6-6.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,15,"[6, 2, 4, 1, 5, 7, 3, 8]"
instances/MTSP/Laporte/Tabela3/L6-7.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,13,"[2, 8, 1, 7, 5, 3, 4, 6]"
instances/MTSP/Laporte/Tabela3/L6-8.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,13,"[1, 8, 7, 4, 2, 6, 3, 5]"
instances/MTSP/Laporte/Tabela3/L6-9.txt,8,20,10,org.minizinc.mip.cplex,600000,optimal,21,"[1, 8, 5, 7, 4, 6, 3, 2]"
instances/MTSP/Laporte/Tabela3/L7-1.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[3, 6, 4, 7, 1, 5, 2, 8]"
instances/MTSP/Laporte/Tabela3/L7-10.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[5, 2, 7, 3, 1, 4, 8, 6]"
instances/MTSP/Laporte/Tabela3/L7-2.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[5, 3, 4, 6, 2, 1, 8, 7]"
instances/MTSP/Laporte/Tabela3/L7-3.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[1, 3, 7, 6, 8, 4, 2, 5]"
instances/MTSP/Laporte/Tabela3/L7-4.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[1, 6, 4, 7, 8, 3, 5, 2]"
instances/MTSP/Laporte/Tabela3/L7-5.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[6, 3, 5, 1, 7, 2, 4, 8]"
instances/MTSP/Laporte/Tabela3/L7-6.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[5, 4, 3, 2, 1, 6, 7, 8]"
instances/MTSP/Laporte/Tabela3/L7-7.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[2, 6, 4, 1, 8, 5, 7, 3]"
instances/MTSP/Laporte/Tabela3/L7-8.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[4, 8, 3, 1, 5, 2, 6, 7]"
instances/MTSP/Laporte/Tabela3/L7-9.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[1, 3, 6, 7, 8, 4, 5, 2]"
instances/MTSP/Laporte/Tabela3/L8-1.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[3, 4, 1, 5, 7, 2, 8, 6]"
instances/MTSP/Laporte/Tabela3/L8-10.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,6,"[2, 3, 6, 4, 5, 8, 1, 7]"
instances/MTSP/Laporte/Tabela3/L8-2.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,7,"[5, 8, 3, 1, 2, 4, 7, 6]"
instances/MTSP/Laporte/Tabela3/L8-3.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,7,"[2, 7, 1, 4, 6, 5, 8, 3]"
instances/MTSP/Laporte/Tabela3/L8-4.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,6,"[5, 3, 6, 2, 1, 4, 8, 7]"
instances/MTSP/Laporte/Tabela3/L8-5.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,7,"[1, 4, 7, 5, 2, 6, 3, 8]"
instances/MTSP/Laporte/Tabela3/L8-6.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,6,"[3, 1, 2, 6, 4, 7, 8, 5]"
instances/MTSP/Laporte/Tabela3/L8-7.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,7,"[6, 3, 4, 8, 5, 2, 1, 7]"
instances/MTSP/Laporte/Tabela3/L8-8.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,12,"[5, 8, 1, 3, 4, 2, 6, 7]"
instances/MTSP/Laporte/Tabela3/L8-9.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,6,"[4, 6, 5, 1, 7, 2, 3, 8]"
instances/MTSP/Laporte/Tabela3/L9-1.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[6, 1, 4, 3, 5, 7, 2, 8]"
instances/MTSP/Laporte/Tabela3/L9-10.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[5, 7, 6, 2, 1, 3, 4, 8]"
instances/MTSP/Laporte/Tabela3/L9-2.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[4, 3, 2, 7, 8, 1, 5, 6]"
instances/MTSP/Laporte/Tabela3/L9-3.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[7, 5, 1, 6, 3, 2, 4, 8]"
instances/MTSP/Laporte/Tabela3/L9-4.txt,8,20,15,org.minizinc.mip.cplex,600000,optimal,5,"[3, 5, 8, 2, 1, 4, 7, 6]"
