instance,J,T,C,solver,time_limit(msec),status,objective,schedule
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n001.txt,10,10,4,yuck,180000,satisfied,7,"[5, 6, 2, 7, 1, 4, 8, 9, 10, 3]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n001.txt,10,10,4,org.minizinc.mip.cplex,180000,satisfied,8,"[8, 1, 10, 4, 3, 9, 2, 7, 6, 5]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n002.txt,10,10,4,yuck,180000,satisfied,12,"[4, 3, 8, 9, 2, 5, 6, 10, 1, 7]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n002.txt,10,10,4,org.minizinc.mip.cplex,180000,satisfied,12,"[7, 1, 10, 6, 4, 8, 2, 5, 9, 3]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n003.txt,10,10,4,yuck,180000,satisfied,10,"[1, 2, 10, 3, 6, 4, 8, 9, 7, 5]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n003.txt,10,10,4,org.minizinc.mip.cplex,180000,satisfied,10,"[1, 5, 7, 9, 10, 2, 3, 4, 8, 6]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n004.txt,10,10,4,yuck,180000,satisfied,9,"[1, 6, 10, 4, 7, 2, 5, 8, 9, 3]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n004.txt,10,10,4,org.minizinc.mip.cplex,180000,optimal,9,"[2, 7, 10, 9, 4, 3, 8, 5, 6, 1]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n005.txt,10,10,4,yuck,180000,satisfied,8,"[2, 5, 6, 10, 3, 7, 8, 1, 4, 9]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n005.txt,10,10,4,org.minizinc.mip.cplex,180000,optimal,8,"[2, 5, 6, 10, 3, 7, 8, 1, 4, 9]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n006.txt,10,10,4,yuck,180000,satisfied,9,"[6, 2, 3, 10, 7, 1, 8, 4, 9, 5]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n006.txt,10,10,4,org.minizinc.mip.cplex,180000,satisfied,9,"[3, 2, 6, 7, 10, 1, 8, 4, 5, 9]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n007.txt,10,10,4,yuck,180000,satisfied,8,"[8, 6, 10, 7, 3, 5, 4, 2, 9, 1]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n007.txt,10,10,4,org.minizinc.mip.cplex,180000,optimal,8,"[3, 5, 7, 10, 8, 6, 1, 4, 9, 2]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n008.txt,10,10,4,yuck,180000,satisfied,11,"[7, 3, 10, 6, 4, 9, 8, 5, 1, 2]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n008.txt,10,10,4,org.minizinc.mip.cplex,180000,optimal,11,"[2, 7, 3, 10, 6, 4, 9, 8, 5, 1]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n009.txt,10,10,4,yuck,180000,satisfied,8,"[9, 4, 1, 8, 6, 10, 7, 5, 3, 2]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n009.txt,10,10,4,org.minizinc.mip.cplex,180000,optimal,8,"[8, 6, 9, 1, 2, 4, 10, 3, 7, 5]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n010.txt,10,10,4,yuck,180000,satisfied,9,"[7, 4, 1, 2, 3, 5, 10, 8, 9, 6]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s1n010.txt,10,10,4,org.minizinc.mip.cplex,180000,optimal,9,"[6, 1, 7, 4, 2, 5, 3, 10, 9, 8]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n001.txt,15,20,6,yuck,180000,satisfied,23,"[11, 5, 8, 2, 1, 13, 15, 3, 14, 4, 9, 10, 7, 12, 6]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n001.txt,15,20,6,org.minizinc.mip.cplex,180000,satisfied,29,"[4, 9, 3, 14, 11, 12, 13, 7, 8, 2, 5, 15, 6, 10, 1]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n002.txt,15,20,6,yuck,180000,satisfied,20,"[1, 12, 3, 2, 9, 10, 4, 14, 8, 5, 15, 7, 13, 6, 11]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n002.txt,15,20,6,org.minizinc.mip.cplex,180000,satisfied,25,"[15, 5, 12, 11, 13, 7, 8, 10, 4, 1, 3, 9, 6, 2, 14]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n003.txt,15,20,6,yuck,180000,satisfied,23,"[11, 6, 10, 2, 5, 8, 9, 15, 14, 4, 13, 7, 12, 3, 1]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n003.txt,15,20,6,org.minizinc.mip.cplex,180000,satisfied,30,"[2, 10, 4, 13, 7, 9, 8, 1, 12, 15, 14, 3, 11, 6, 5]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n004.txt,15,20,6,yuck,180000,satisfied,23,"[11, 6, 10, 2, 5, 8, 9, 15, 14, 4, 13, 7, 12, 3, 1]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n004.txt,15,20,6,org.minizinc.mip.cplex,180000,satisfied,30,"[2, 10, 4, 13, 7, 9, 8, 1, 12, 15, 14, 3, 11, 6, 5]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n005.txt,15,20,6,yuck,180000,satisfied,22,"[7, 15, 2, 13, 9, 10, 4, 6, 5, 3, 12, 8, 1, 14, 11]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n005.txt,15,20,6,org.minizinc.mip.cplex,180000,satisfied,24,"[13, 15, 9, 2, 7, 1, 14, 4, 12, 10, 6, 3, 5, 8, 11]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n006.txt,15,20,6,yuck,180000,satisfied,24,"[5, 1, 7, 6, 2, 14, 9, 12, 13, 3, 4, 15, 10, 11, 8]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n006.txt,15,20,6,org.minizinc.mip.cplex,180000,satisfied,30,"[13, 15, 4, 5, 6, 1, 2, 7, 11, 3, 12, 9, 14, 8, 10]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n007.txt,15,20,6,yuck,180000,satisfied,20,"[14, 12, 5, 11, 10, 3, 7, 9, 2, 13, 1, 8, 6, 15, 4]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n007.txt,15,20,6,org.minizinc.mip.cplex,180000,satisfied,27,"[13, 15, 7, 9, 4, 6, 12, 11, 14, 10, 5, 8, 1, 2, 3]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n008.txt,15,20,6,yuck,180000,satisfied,24,"[11, 6, 4, 5, 2, 7, 9, 10, 8, 1, 3, 15, 12, 14, 13]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n008.txt,15,20,6,org.minizinc.mip.cplex,180000,satisfied,29,"[6, 9, 7, 5, 2, 15, 14, 4, 11, 3, 12, 13, 8, 10, 1]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n009.txt,15,20,6,yuck,180000,satisfied,17,"[2, 7, 1, 12, 6, 3, 4, 8, 13, 5, 10, 14, 15, 11, 9]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n009.txt,15,20,6,org.minizinc.mip.cplex,180000,satisfied,21,"[8, 13, 11, 15, 12, 14, 4, 10, 6, 9, 3, 7, 1, 5, 2]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n010.txt,15,20,6,yuck,180000,satisfied,20,"[2, 7, 5, 14, 9, 12, 15, 11, 4, 6, 10, 3, 13, 8, 1]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s2n010.txt,15,20,6,org.minizinc.mip.cplex,180000,satisfied,23,"[7, 15, 8, 12, 9, 5, 13, 14, 2, 3, 6, 1, 11, 10, 4]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s3n001.txt,30,40,15,yuck,180000,satisfied,123,"[8, 3, 17, 2, 5, 18, 11, 10, 7, 21, 15, 23, 22, 20, 28, 26, 24, 9, 30, 14, 27, 6, 29, 4, 19, 1, 25, 12, 13, 16]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s3n001.txt,30,40,15,org.minizinc.mip.cplex,180000,satisfied,212,"[8, 20, 12, 28, 6, 10, 18, 29, 2, 27, 30, 24, 1, 3, 19, 26, 7, 11, 13, 25, 16, 9, 21, 22, 4, 15, 14, 5, 17, 23]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s3n002.txt,30,40,15,yuck,180000,satisfied,120,"[12, 15, 24, 27, 30, 14, 17, 26, 4, 21, 5, 13, 6, 10, 2, 20, 1, 3, 28, 25, 9, 8, 7, 23, 29, 19, 22, 11, 18, 16]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s3n002.txt,30,40,15,org.minizinc.mip.cplex,180000,satisfied,210,"[6, 29, 18, 4, 17, 10, 20, 11, 5, 30, 28, 14, 23, 3, 7, 19, 2, 9, 15, 8, 22, 16, 25, 27, 1, 26, 21, 24, 12, 13]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s3n003.txt,30,40,15,yuck,180000,satisfied,103,"[15, 14, 26, 19, 12, 30, 1, 11, 16, 17, 24, 3, 10, 25, 13, 22, 21, 9, 20, 28, 2, 29, 8, 18, 5, 4, 27, 23, 6, 7]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s3n003.txt,30,40,15,org.minizinc.mip.cplex,180000,satisfied,202,"[24, 4, 6, 13, 7, 12, 22, 1, 23, 14, 25, 11, 28, 5, 17, 16, 30, 26, 21, 9, 8, 15, 20, 2, 29, 18, 3, 27, 19, 10]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s3n004.txt,30,40,15,yuck,180000,satisfied,118,"[19, 29, 23, 20, 2, 10, 6, 24, 26, 11, 13, 30, 9, 16, 7, 3, 21, 22, 12, 5, 18, 28, 8, 14, 1, 15, 27, 25, 4, 17]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela1/s3n004.txt,30,40,15,org.minizinc.mip.cplex,180000,satisfied,236,"[6, 28, 20, 13, 12, 4, 25, 19, 14, 5, 24, 23, 9, 18, 3, 17, 16, 2, 15, 11, 22, 8, 29, 30, 10, 21, 26, 7, 1, 27]"
